col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,movie_title_word_nums,movie_title_avg_length,plot_keywords_word_nums,plot_keywords_avg_length,Game-Show,Documentary,Sport,History,Short,Crime,Mystery,Action,Reality-TV,Drama,Comedy,Musical,Film-Noir,Thriller,Adventure,War,News,Animation,Western,Romance,Family,Sci-Fi,Music,Horror,Biography,Fantasy,color_ Black and White,color_Color,color_Other,language_English,language_French,language_Other,country_Australia,country_Canada,country_China,country_France,country_Germany,country_India,country_Italy,country_Other,country_Spain,country_UK,country_USA,content_rating_G,content_rating_Not Rated,content_rating_Other,content_rating_PG,content_rating_PG-13,content_rating_R,aspect_ratio_1.33,aspect_ratio_1.37,aspect_ratio_1.78,aspect_ratio_1.85,aspect_ratio_2.35,aspect_ratio_Other
0,0,1,0,0,1,2,1,20.53515651660683,24.812338013753166,11.021830760054765,7.305747683979532,21.49569136212993,760.6863311714213,44.000089178682146,30.89339976879593,1.4577109125009917,12.649970458947394,480.4605501572439,1.0473607417455784e+153,10.781496788189694,13.241167356159956,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,1,2,0,17.12804459292597,21.981633218699915,7.324794125080385,10.636500683185268,19.104591904813176,664.8307488276056,40.11684840156595,27.01385353623079,0.7107036220284579,11.069883167418984,569.6294785765733,9.767181596226106e+152,11.08085688075042,11.209185335709366,7,7.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,0,0,2,1,0,21.819358878754475,23.58793094565497,-5.681413432040323,15.964735832391836,19.329763164319157,687.1836505807803,44.40643935058657,28.05643061942044,-7.132390528472842,13.9439953236058,561.9662415757351,1.0473607417455784e+153,12.644590996919431,12.823767844318521,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,2,0,0,0,0,2,19.501078846141738,25.893446049114342,-5.681413432040323,13.98543644390002,10.896544300936236,982.7068198352734,43.12691777626023,17.715249794589692,0.7107036220284579,13.235492960832673,565.8341032361051,9.997313208433525e+152,12.177350361225246,12.075705049914195,5,5.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,1,2,0,0,0,20.211653167997735,22.635086793159036,18.50820550862028,16.351814866428317,18.048352075755126,953.251804129248,43.31572102683877,26.558486543986785,0.7107036220284579,16.223084624709077,558.0225456951603,9.32236463643137e+152,12.744124033715552,9.346304277579712,9,9.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,2,0,1,0,2,0,0,16.95170444330833,19.317599953343287,6.464871304036722,8.35464143848554,8.260182184200767,725.8458740446474,31.429097418599387,12.72588333739353,-7.132390528472842,10.280090737009411,569.6294785765733,1.0972086214296199e+153,7.733797237823574,11.03602354626213,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3,0,1,0,1,0,20.503207714413804,19.317599953343287,5.245020022252524,15.550121096894681,12.94296431921589,876.9667293057079,41.720378115773826,20.703205961029624,-7.132390528472842,10.902082594543318,558.0225456951603,1.0232748645786954e+153,12.744124033715552,11.868162694188447,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,2,1,0,0,0,17.471692982648765,22.635086793159036,10.125269529680807,8.146892874317706,11.16380137949597,738.1611088008259,30.459834978891767,15.022764027647003,1.4577109125009917,10.929463043444166,558.0225456951603,1.1229958642644076e+153,7.221368836200237,11.539822768508893,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,0,1,19.378174717759364,19.92066506450989,9.323166088538008,13.55147538616947,11.168698731653652,862.3243020573174,49.97220170812096,18.310019414931123,-7.132390528472842,13.74081350092742,553.9994174104755,9.32236463643137e+152,11.798700290674882,10.760629486449977,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,2,1,0,0,2,13.294836153893277,19.072174475558555,9.05741682356411,9.628696915299622,8.20690221417518,753.4388487511995,35.71167529436123,14.408676141908852,0.7107036220284579,9.068249465722134,518.4157695318336,9.107452934626927e+152,9.106258117484535,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,3,0,1,1,0,0,18.380776869582977,26.277638791715205,10.425154995212427,11.580715462015323,11.168698731653652,791.3641700916502,42.00023722896972,16.916853050110944,-7.132390528472842,13.780278288774976,569.6294785765733,9.542236876024174e+152,10.552127018759334,10.505553242008181,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,3,0,0,0,0,1,0,15.567535361335958,19.681192656367845,-5.681413432040323,30.24955813043182,19.745585029856983,749.9615347577715,32.35093521125295,34.37649886834433,-7.132390528472842,9.383463785463622,569.6294785765733,9.542236876024174e+152,22.852834034632398,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,2,0,3,0,0,18.704771932736627,23.168321108325948,-5.681413432040323,32.33155645585562,19.543000368586974,551.1420811135773,36.703074813024635,34.14122395123281,0.0,12.50480958342328,550.7211296659166,1.0972086214296199e+153,23.17955885085565,12.019746749933198,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,3,15.770879196818427,21.31229964932151,8.224938323234513,8.093038139222807,18.048352075755126,727.509411583602,29.070562603830695,28.67856492518605,0.7107036220284579,9.274397118100389,553.9994174104755,1.1229958642644076e+153,21.310819572389256,11.497531006937134,4,4.0,5,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,3,0,1,0,16.63534076941147,25.504594790492757,5.8512711836991365,7.471726493340256,11.168698731653652,930.6957415737776,42.086194781861465,14.994223628745193,1.706221151290833,14.942854956051399,553.9994174104755,8.692075404612098e+152,8.277271390293599,-8.998690238042157,11,11.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1,1,1,0,18.927746862782868,24.912179424574767,-5.681413432040323,16.351814866428317,22.10384657132581,775.7125628142371,37.135671279838895,34.49691898843807,1.9122483866250761,12.038863828884109,552.3670670336004,1.1229958642644076e+153,22.50593773118879,12.277997775076953,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,0,1,1,22.784613667464026,25.699613895859297,20.059481012159964,30.991925442320007,20.631573785328147,1107.203148599413,58.366918972497785,35.62861790267504,-7.132390528472842,19.659212832075735,558.0225456951603,9.32236463643137e+152,22.50593773118879,11.802132342441977,3,3.0,5,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,1,1,0,1,0,19.14625242298737,19.681192656367845,-5.681413432040323,10.991587280563557,11.168698731653652,931.860266448204,49.26541243844401,17.784011130265167,0.0,12.432450703045866,549.8929819895911,9.542236876024174e+152,12.244922666037535,11.408487679626859,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,0,2,15.011269582940926,19.439394123915402,2.800156280562534,13.043683608252625,11.168698731653652,832.8280403457363,35.331487713450045,17.692127558421134,0.7107036220284579,8.637924853034082,549.8929819895911,9.542236876024174e+152,12.66032301174573,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,2,1,20.471171319929045,23.062464520949693,14.643462884495614,23.858881816604203,20.299471808885205,954.3643758860223,49.67916069743696,32.7963579706341,1.1431511139442427,13.780278288774976,518.4157695318336,9.32236463643137e+152,22.13591875563503,10.184872867533347,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,2,1,0,2,23.26672960433998,23.062464520949693,19.163752325510583,16.351814866428317,19.543000368586974,626.3873850370138,40.87010182156913,32.193953867545275,-7.132390528472842,12.31193127847949,545.699058292829,9.997313208433525e+152,23.488519284570334,11.961242024682681,1,1.0,5,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1,1,0,1,10.151979927035642,20.85662747459269,7.419479684644115,13.992490000569719,17.73220203959285,709.5471778667467,36.18253951581481,26.909609662287266,0.7107036220284579,12.168055294555515,545.699058292829,7.554079904982775e+152,17.51447368385126,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,2,1,0,0,1,16.16478222763099,21.537251150539216,8.71271958245168,14.083338788599773,15.546718247424444,687.9430182344533,35.53009422300882,23.771570719510642,0.7107036220284579,11.37178424433109,523.2445848172889,9.32236463643137e+152,16.434405353069984,-8.998690238042157,7,7.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,1,0,0,0,2,19.325083485459416,22.742533280074767,9.215487298380397,11.794346468000262,17.73220203959285,784.391544806634,35.59179874177964,24.937251378287293,2.242876310176104,13.49586052836059,549.8929819895911,1.1229958642644076e+153,9.67700473028599,12.776829141600306,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,3,21.961891877870112,21.649027832666373,7.708823167952146,13.45076187017023,17.73220203959285,684.0597867352275,45.451999832257606,25.58422321813965,0.0,12.59780102359039,552.3670670336004,1.0720011664067163e+153,12.265997784863242,12.728135441789545,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,2,3,0,10.453451035614446,27.95322635807378,5.303463051962912,6.669946690557621,10.35238814266417,659.4771187316487,36.939389602042766,13.996300983980989,-7.132390528472842,9.971233072796457,549.8929819895911,6.87783777764605e+152,5.8136553764237044,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,1,0,0,0,1,0,1,15.82102856864359,22.201156743261397,7.616468146242333,13.907216843045608,20.631573785328147,768.6869201259952,38.30954373168371,30.166424380768326,1.4577109125009917,11.56582005942132,549.8929819895911,9.542236876024174e+152,14.995271276545825,-8.998690238042157,6,6.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,3,1,1,0,21.247096442378144,19.560588618633137,-5.681413432040323,12.362865550849117,11.168698731653652,985.9812645215709,43.58870139618769,18.264152335523885,0.0,12.735420286410198,549.8929819895911,1.0972086214296199e+153,11.947433229857221,13.274255502093883,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,3,0,0,0,1,0,18.43867043240093,20.85662747459269,14.643462884495614,14.055551256912565,19.938598887742515,990.8802655441459,34.809789795807184,31.57459815246948,-7.132390528472842,10.689737571721324,549.8929819895911,1.1229958642644076e+153,22.50593773118879,12.512778080586967,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,0,0,2,1,19.929364626130774,22.849575234553097,14.643462884495614,23.858881816604203,20.299471808885205,948.9394157620269,47.09873433677117,34.3403290569381,1.4577109125009917,12.518229455480368,569.6294785765733,9.767181596226106e+152,24.327163051539497,10.905827643423859,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,0,1,0,0,1,0,0,19.28954776206194,23.691900691900642,8.166400285816291,30.991925442320007,21.085381805432004,775.8952637449087,40.32505106496261,37.42454687545036,-7.132390528472842,12.4597421816048,545.699058292829,1.0232748645786954e+153,23.78170578496472,12.254379360601131,5,5.0,5,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,1,2,19.019321140902075,19.801215219936118,7.237069603649086,15.592425181449464,18.048352075755126,881.3303068463982,41.08597981846894,26.77517085304495,0.7107036220284579,12.099031498378004,553.9994174104755,1.0720011664067163e+153,14.995271276545825,12.912861108166545,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,0,0,2,0,0,21.019589558724697,23.48359231579028,7.520148302655444,15.789219700685178,17.73220203959285,844.9589301554386,42.909710484405096,26.319219814222205,-7.132390528472842,12.028743288731524,545.699058292829,1.0720011664067163e+153,14.995271276545825,12.048030125192511,7,7.0,5,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,1,1,0,2,0,3.457124967104427,21.19911242736256,9.82416655775873,11.258871117909177,10.042040676695134,551.9674275471093,15.407603907577931,16.595057650184323,1.1431511139442427,3.4797406371231787,394.8227236799946,1.0972086214296199e+153,10.866821257262107,6.996098783135064,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,0,1,1,1,0,1,14.983907780537914,23.273791679238425,4.957065355271676,16.267965736711215,19.745585029856983,518.3122465782183,35.47565397143978,28.615843885847553,0.7107036220284579,10.103341260544333,549.8929819895911,1.0473607417455784e+153,12.744124033715552,11.732512780438789,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,3,0,0,0,21.833686340525315,24.104171400072577,6.134469003388609,19.81748371209885,19.938598887742515,900.1105595997445,46.6597029081377,32.22687891664597,0.0,12.602174894912382,545.699058292829,1.0720011664067163e+153,21.739101001519668,12.301192027449682,5,5.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,1,1,1,15.200503530251074,19.317599953343287,4.298074151898558,10.296023595234217,14.88388295772584,878.124749813449,36.65586239010687,20.328052725987526,0.7107036220284579,8.441799133100835,541.4131247050371,9.767181596226106e+152,8.678981007157985,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,3,0,2,19.7599930378764,23.48359231579028,10.06436389316072,14.145333156341712,12.94296431921589,670.3961735736578,36.112643488493426,20.74260172903217,0.7107036220284579,11.347556411190135,561.9662415757351,1.0972086214296199e+153,11.414202019437859,11.802132342441977,1,1.0,5,5.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,1,0,2,0,0,18.704771932736627,20.392904828343685,4.616151511516063,13.849588669987197,10.496614042760209,860.8573898264748,41.87852209261524,18.29231084669525,-7.132390528472842,10.936275581550323,541.4131247050371,1.0720011664067163e+153,11.758482219128213,11.930959329439085,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,2,0,0,0,0,1,0,18.572546415590555,20.275662587391874,5.520903811162293,15.523521175032528,11.106859051621786,821.8622048180642,41.69089668810739,20.143258697490666,0.0,10.280090737009411,541.4131247050371,1.0232748645786954e+153,12.526009698981328,11.8999450985117,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2,2,0,0,0,0,1,14.120820961630352,20.157880526944833,-5.681413432040323,11.056698392496697,19.104591904813176,159.68686366708806,35.69538937873445,27.056394497102662,-7.132390528472842,11.010372529010514,541.4131247050371,8.491397570324431e+152,11.786683647510978,10.184872867533347,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,2,1,1,1,0,0,0,16.68116418167087,22.418960668373344,10.425154995212427,13.650255350256389,10.885734440494263,688.213428940952,30.95165736933777,18.677355133730497,-7.132390528472842,11.484740546660822,541.4131247050371,1.1229958642644076e+153,12.115782150326645,12.551243440885687,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,2,1,1,0,0,1,0,16.726774020652254,19.92066506450989,8.021148455384603,15.114517071508079,19.745585029856983,855.1275216005297,46.45970469782416,28.46074941925701,-7.132390528472842,11.31704520083472,541.4131247050371,9.767181596226106e+152,12.596983018093722,11.658886201569219,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,2,0,0,1,0,16.543043118352397,21.19911242736256,5.936342888596256,9.942423170057186,10.13650280502278,768.9560717358519,42.594318377539715,16.137589055283257,-7.132390528472842,15.446439320163678,569.6294785765733,8.295256162806336e+152,9.250629211371578,-8.998690238042157,6,6.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,2,0,1,0,1,0,22.89039055664861,22.52723091020345,9.728458466430066,22.105862066231214,18.86595211489183,966.9602133043927,49.4903432978151,31.473730629773424,1.1431511139442427,13.915561438189274,545.699058292829,1.0720011664067163e+153,22.852834034632398,13.009657327768267,4,4.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,0,2,1,22.744721409451675,25.308365491182432,20.059481012159964,37.299710638885045,21.49569136212993,931.4839798037149,56.9748312125366,38.28016810251743,-7.132390528472842,17.46603071570113,537.0302801187752,9.767181596226106e+152,26.11658537747829,13.782907992731618,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,1,2,0.0,22.418960668373344,4.14209899703073,3.3145730227296855,9.736437851691859,551.9674275471093,10.043218636223134,12.740303196102499,-7.132390528472842,3.250914385731843,369.92901431641224,1.1229958642644076e+153,6.9724378554334185,-8.998690238042157,2,2.0,4,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,0,0,1,1,0,0,22.784613667464026,28.493899290724922,-5.681413432040323,15.19420650800299,15.546718247424444,940.9277012621985,48.870025030164555,23.78396022067396,0.0,14.695920851496815,553.9994174104755,1.0232748645786954e+153,12.657182035326256,13.714513150444521,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,2,14.090514413883543,20.85662747459269,8.71271958245168,23.858881816604203,20.631573785328147,760.2311683847406,41.681907011876575,33.82585928646441,0.7107036220284579,13.555010270633646,367.13663788646227,7.916183360314539e+152,22.852834034632398,10.596461207273087,5,5.0,5,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,1,1,1,0,0,18.28358096081699,27.032725068372315,19.895703127763223,15.964735832391836,18.048352075755126,733.265649361051,45.98355480338434,25.885932489773875,0.7107036220284579,12.93733789378944,527.952079932136,9.32236463643137e+152,12.744124033715552,11.209185335709366,6,6.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,1,1,0,1,0,20.693607263650243,23.691900691900642,10.784692796153498,16.351814866428317,22.10384657132581,763.0875128914694,47.034199560978394,34.68768539988367,1.1431511139442427,12.404967362431705,537.0302801187752,9.997313208433525e+152,22.50593773118879,12.277997775076953,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,3,0,1,0,1,0,18.798235970808904,24.20635650699262,9.469963096494059,32.94191366689356,22.10384657132581,921.3541721928713,37.94842289372022,38.30700283894448,0.0,10.578588296037282,537.0302801187752,1.0972086214296199e+153,25.06132435375788,11.835572644484134,7,7.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,3,1,15.438136066650916,21.19911242736256,7.780078605942897,12.224493191146413,18.340402078197503,598.7865694975552,35.8862262040645,25.909747034934234,-7.132390528472842,9.263285286694483,527.952079932136,9.767181596226106e+152,10.248423060208955,10.301158775258461,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
